# shift_start=2026-07-19T14:00:00+00:00
# shift_end=2026-07-19T22:00:00+00:00
timestamp,plc_ip,plc_port,status,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,D100,D101,D102,D103,D104,D105,D300,D301,D302,D303,D310,D311,D312,D313,D314,D315,D316,D317,D320,D321,D322,D323,D324,D325,D326,D327,D400,D401,D402,D403,D410,D411,D412,D413,D414,D415,D416,D417,D420,D421,D422,D423,D424,D425,D426,D427
2026-07-19T21:33:23.204677+00:00,192.168.1.10,5000,OK,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,206,ST,147014,2,262,290,1000,383,0.0,1956,500,209,0.0,1746,201,631,4144,1,500,174,0.0,1956,391,652,3933,1,1000,429,0.0,1764,500,223,0.0,1662,120,600,4256,1,500,206,0.0,1764,120,724,4132,1
2026-07-19T21:33:24.180353+00:00,192.168.1.10,5000,OK,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,288,ST,149916,2,388,417,1000,383,0.0,1956,500,209,0.0,1746,201,632,4144,1,500,174,0.0,1956,391,652,3934,1,1000,429,0.0,1764,500,223,0.0,1662,120,600,4257,1,500,206,0.0,1764,120,725,4132,1
2026-07-19T21:33:25.202907+00:00,192.168.1.10,5000,OK,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,408,ER,148393,2,530,557,1000,383,0.0,1956,500,209,0.0,1746,201,633,4144,1,500,174,0.0,1956,391,652,3935,1,1000,429,0.0,1764,500,223,0.0,1662,120,600,4258,1,500,206,0.0,1764,120,726,4132,1
2026-07-19T21:33:26.215332+00:00,192.168.1.10,5000,OK,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,560,ER,142490,2,667,698,1000,383,0.0,1956,500,209,0.0,1746,201,634,4144,1,500,174,0.0,1956,391,652,3936,1,1000,429,0.0,1764,500,223,0.0,1662,120,600,4259,1,500,206,0.0,1764,120,727,4132,1
2026-07-19T21:33:27.209055+00:00,192.168.1.10,5000,OK,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,695,RU,132771,2,771,775,1000,383,0.0,1956,500,209,0.0,1746,201,635,4144,1,500,174,0.0,1956,391,652,3937,1,1000,429,0.0,1764,500,223,0.0,1662,120,600,4260,1,500,206,0.0,1764,120,728,4132,1
2026-07-19T21:33:28.224490+00:00,192.168.1.10,5000,OK,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,782,RU,120242,1,795,800,1000,383,0.0,1956,500,209,0.0,1746,201,636,4144,1,500,174,0.0,1956,391,652,3938,1,1000,429,0.0,1764,500,223,0.0,1662,120,600,4261,1,500,206,0.0,1764,120,729,4132,1
2026-07-19T21:33:29.253912+00:00,192.168.1.10,5000,OK,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,798,ID,105743,1,758,740,1000,383,0.0,1956,500,209,0.0,1746,201,637,4144,1,500,174,0.0,1956,391,652,3939,1,1000,430,0.0,1764,500,224,0.0,1656,120,600,4262,1,500,206,0.0,1764,120,730,4132,1
2026-07-19T21:33:30.269669+00:00,192.168.1.10,5000,OK,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,746,ID,90888,1,653,628,1000,384,0.0,1950,500,209,0.0,1746,201,638,4144,1,500,175,0.0,1950,391,652,3940,1,1000,430,0.0,1764,500,224,0.0,1656,120,600,4263,1,500,206,0.0,1764,120,731,4132,1
2026-07-19T21:33:31.284566+00:00,192.168.1.10,5000,OK,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,625,PA,76717,1,509,481,1000,384,0.0,1950,500,209,0.0,1746,201,639,4144,1,500,175,0.0,1950,391,652,3941,1,1000,430,0.0,1764,500,224,0.0,1656,120,600,4264,1,500,206,0.0,1764,120,732,4132,1
2026-07-19T21:33:32.282755+00:00,192.168.1.10,5000,OK,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,480,PA,64696,0,368,338,1000,384,0.0,1950,500,209,0.0,1746,201,640,4144,1,500,175,0.0,1950,391,652,3942,1,1000,430,0.0,1764,500,224,0.0,1656,120,600,4265,1,500,206,0.0,1764,120,733,4132,1
2026-07-19T21:33:33.295744+00:00,192.168.1.10,5000,OK,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,334,WA,55837,0,251,235,1000,384,0.0,1950,500,209,0.0,1746,201,641,4144,1,500,175,0.0,1950,391,652,3943,1,1000,430,0.0,1764,500,224,0.0,1656,120,600,4266,1,500,206,0.0,1764,120,734,4132,1
2026-07-19T21:33:34.310661+00:00,192.168.1.10,5000,OK,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,234,WA,50901,0,204,198,1000,384,0.0,1950,500,209,0.0,1746,201,642,4144,1,500,175,0.0,1950,391,652,3944,1,1000,430,0.0,1764,500,224,0.0,1656,120,600,4267,1,500,206,0.0,1764,120,735,4132,1
2026-07-19T21:33:35.319380+00:00,192.168.1.10,5000,OK,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,199,ST,50314,0,223,236,1000,384,0.0,1950,500,209,0.0,1746,201,643,4144,1,500,175,0.0,1950,391,652,3945,1,1000,431,0.0,1764,500,225,0.0,1650,120,600,4268,1,500,206,0.0,1764,120,736,4132,1
2026-07-19T21:33:36.344878+00:00,192.168.1.10,5000,OK,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,241,ST,54238,0,307,334,1000,385,0.0,1944,500,209,0.0,1746,201,644,4144,1,500,176,0.0,1944,391,652,3946,1,1000,431,0.0,1764,500,225,0.0,1650,120,600,4269,1,500,206,0.0,1764,120,737,4132,1
2026-07-19T21:33:37.345722+00:00,192.168.1.10,5000,OK,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,334,ER,62188,0,449,480,1000,385,0.0,1944,500,209,0.0,1746,201,645,4144,1,500,176,0.0,1944,391,652,3947,1,1000,431,0.0,1764,500,225,0.0,1650,120,600,4270,1,500,206,0.0,1764,120,738,4132,1
2026-07-19T21:33:38.359269+00:00,192.168.1.10,5000,OK,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,474,ER,73555,1,594,624,1000,385,0.0,1944,500,209,0.0,1746,201,646,4144,1,500,176,0.0,1944,391,652,3948,1,1000,431,0.0,1764,500,225,0.0,1650,120,600,4271,1,500,206,0.0,1764,120,739,4132,1
2026-07-19T21:33:39.376484+00:00,192.168.1.10,5000,OK,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,RU,87241,1,718,741,1000,385,0.0,1944,500,209,0.0,1746,201,647,4144,1,500,176,0.0,1944,391,652,3949,1,1000,431,0.0,1764,500,225,0.0,1650,120,600,4272,1,500,206,0.0,1764,120,740,4132,1
2026-07-19T21:33:40.377187+00:00,192.168.1.10,5000,OK,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,744,RU,102132,1,794,800,1000,385,0.0,1944,500,209,0.0,1746,201,648,4144,1,500,176,0.0,1944,391,652,3950,1,1000,432,0.0,1764,500,226,0.0,1644,120,600,4273,1,500,206,0.0,1764,120,741,4132,1
2026-07-19T21:33:41.375814+00:00,192.168.1.10,5000,OK,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,796,ID,116773,1,795,784,1000,386,0.0,1938,500,209,0.0,1746,201,649,4144,1,500,177,0.0,1938,391,652,3951,1,1000,432,0.0,1764,500,226,0.0,1644,120,600,4274,1,500,206,0.0,1764,120,742,4132,1
2026-07-19T21:33:42.371704+00:00,192.168.1.10,5000,OK,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,782,ID,129947,1,718,699,1000,386,0.0,1938,500,209,0.0,1746,201,650,4144,1,500,177,0.0,1938,391,652,3952,1,1000,432,0.0,1764,500,226,0.0,1644,120,600,4275,1,500,206,0.0,1764,120,743,4132,1
2026-07-19T21:33:43.382742+00:00,192.168.1.10,5000,OK,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,694,PA,140405,2,594,568,1000,386,0.0,1938,500,209,0.0,1746,201,651,4144,1,500,177,0.0,1938,391,652,3953,1,1000,432,0.0,1764,500,226,0.0,1644,120,600,4276,1,500,206,0.0,1764,120,744,4132,1
2026-07-19T21:33:44.396450+00:00,192.168.1.10,5000,OK,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,561,PA,147355,2,442,414,1000,386,0.0,1938,500,209,0.0,1746,201,652,4144,1,500,177,0.0,1938,391,652,3954,1,1000,432,0.0,1764,500,226,0.0,1644,120,600,4277,1,500,206,0.0,1764,120,745,4132,1
2026-07-19T21:33:45.424268+00:00,192.168.1.10,5000,OK,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,415,WA,149960,2,315,284,1000,386,0.0,1938,500,209,0.0,1746,201,653,4144,1,500,177,0.0,1938,391,652,3955,1,1000,432,0.0,1764,500,226,0.0,1644,120,600,4278,1,500,206,0.0,1764,120,746,4132,1
2026-07-19T21:33:46.437118+00:00,192.168.1.10,5000,OK,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,285,WA,148149,2,227,215,1000,386,0.0,1938,500,209,0.0,1746,201,654,4144,1,500,177,0.0,1938,391,652,3956,1,1000,432,0.0,1764,500,226,0.0,1644,120,600,4279,1,500,206,0.0,1764,120,747,4132,1
2026-07-19T21:33:47.451089+00:00,192.168.1.10,5000,OK,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,215,ST,142006,2,199,203,1000,386,0.0,1938,500,209,0.0,1746,201,655,4144,1,500,177,0.0,1938,392,652,3956,2,1000,433,0.0,1764,500,227,0.0,1638,120,600,4280,1,500,206,0.0,1764,120,748,4132,1
2026-07-19T21:33:48.448390+00:00,192.168.1.10,5000,OK,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,206,ST,132205,2,257,267,1000,386,0.0,1938,500,209,0.0,1746,201,656,4144,1,500,177,0.0,1938,393,652,3956,2,1000,433,0.0,1764,500,227,0.0,1638,120,600,4281,1,500,206,0.0,1764,120,749,4132,1
2026-07-19T21:33:49.463965+00:00,192.168.1.10,5000,OK,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,276,ER,119424,1,372,390,1000,386,0.0,1938,500,209,0.0,1746,201,657,4144,1,500,177,0.0,1938,394,652,3956,2,1000,433,0.0,1764,500,227,0.0,1638,120,600,4282,1,500,206,0.0,1764,120,750,4132,1
2026-07-19T21:33:50.478279+00:00,192.168.1.10,5000,OK,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,399,ER,104985,1,516,538,1000,386,0.0,1938,500,209,0.0,1746,201,658,4144,1,500,177,0.0,1938,395,652,3956,2,1000,433,0.0,1764,500,227,0.0,1638,120,600,4283,1,500,206,0.0,1764,120,751,4132,1
2026-07-19T21:33:51.490527+00:00,192.168.1.10,5000,OK,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,546,RU,90063,1,650,684,1000,386,0.0,1938,500,209,0.0,1746,201,659,4144,1,500,177,0.0,1938,396,652,3956,2,1000,433,0.0,1764,500,227,0.0,1638,120,600,4284,1,500,206,0.0,1764,120,752,4132,1
2026-07-19T21:33:52.500708+00:00,192.168.1.10,5000,OK,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,674,RU,75957,1,759,770,1000,386,0.0,1938,500,209,0.0,1746,201,660,4144,1,500,177,0.0,1938,397,652,3956,2,1000,433,0.0,1764,500,227,0.0,1638,120,600,4285,1,500,206,0.0,1764,120,753,4132,1
2026-07-19T21:33:53.503079+00:00,192.168.1.10,5000,OK,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,767,ID,64056,0,795,797,1000,386,0.0,1938,500,209,0.0,1746,201,661,4144,1,500,177,0.0,1938,398,652,3956,2,1000,433,0.0,1764,500,227,0.0,1638,120,600,4286,1,500,206,0.0,1764,120,754,4132,1
2026-07-19T21:33:54.485656+00:00,192.168.1.10,5000,OK,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,794,ID,55380,0,764,757,1000,386,0.0,1938,500,209,0.0,1746,201,662,4144,1,500,177,0.0,1938,399,652,3956,2,1000,434,0.0,1764,500,228,0.0,1632,120,600,4287,1,500,206,0.0,1764,120,755,4132,1
2026-07-19T21:33:55.499878+00:00,192.168.1.10,5000,OK,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,752,PA,50673,0,672,640,1000,386,0.0,1938,500,209,0.0,1746,201,663,4144,1,500,177,0.0,1938,400,652,3956,2,1000,434,0.0,1764,500,228,0.0,1632,120,600,4288,1,500,206,0.0,1764,120,756,4132,1
2026-07-19T21:33:56.498115+00:00,192.168.1.10,5000,OK,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,642,PA,50420,0,533,496,1000,386,0.0,1938,500,209,0.0,1746,201,664,4144,1,500,177,0.0,1938,401,652,3956,2,1000,434,0.0,1764,500,228,0.0,1632,120,600,4289,1,500,206,0.0,1764,120,757,4132,1
2026-07-19T21:33:57.500171+00:00,192.168.1.10,5000,OK,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,497,WA,54550,0,386,354,1000,386,0.0,1938,500,209,0.0,1746,201,665,4144,1,500,177,0.0,1938,402,652,3956,2,1000,434,0.0,1764,500,228,0.0,1632,120,600,4290,1,500,206,0.0,1764,120,758,4132,1
2026-07-19T21:33:58.514627+00:00,192.168.1.10,5000,OK,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,359,WA,62788,0,267,245,1000,386,0.0,1938,500,209,0.0,1746,201,666,4144,1,500,177,0.0,1938,403,652,3956,2,1000,434,0.0,1764,500,228,0.0,1632,120,600,4291,1,500,206,0.0,1764,120,759,4132,1
2026-07-19T21:33:59.528467+00:00,192.168.1.10,5000,OK,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,249,ST,74256,1,202,203,1000,386,0.0,1938,500,209,0.0,1746,201,667,4144,1,500,177,0.0,1938,404,652,3956,2,1000,434,0.0,1764,500,228,0.0,1632,120,600,4292,1,500,206,0.0,1764,120,760,4132,1
2026-07-19T21:34:00.540033+00:00,192.168.1.10,5000,OK,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,202,ST,88062,1,214,229,1000,386,0.0,1938,500,209,0.0,1746,201,668,4144,1,500,177,0.0,1938,405,652,3956,2,1000,435,0.0,1764,500,229,0.0,1626,120,600,4293,1,500,206,0.0,1764,120,761,4132,1
2026-07-19T21:34:01.566571+00:00,192.168.1.10,5000,OK,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,227,ER,102913,1,295,320,1000,386,0.0,1938,500,209,0.0,1746,201,669,4144,1,500,177,0.0,1938,406,652,3956,2,1000,435,0.0,1764,500,229,0.0,1626,120,600,4294,1,500,206,0.0,1764,120,762,4132,1
2026-07-19T21:34:02.578212+00:00,192.168.1.10,5000,OK,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,325,ER,117610,1,424,455,1000,386,0.0,1938,500,209,0.0,1746,201,670,4144,1,500,177,0.0,1938,407,652,3956,2,1000,435,0.0,1764,500,229,0.0,1626,120,600,4295,1,500,206,0.0,1764,120,763,4132,1
2026-07-19T21:34:03.575625+00:00,192.168.1.10,5000,OK,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,453,RU,130653,1,572,610,1000,386,0.0,1938,500,209,0.0,1746,201,671,4144,1,500,177,0.0,1938,408,652,3956,2,1000,435,0.0,1764,500,229,0.0,1626,120,600,4296,1,500,206,0.0,1764,120,764,4132,1
2026-07-19T21:34:04.589088+00:00,192.168.1.10,5000,OK,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,602,RU,140969,2,709,727,1000,386,0.0,1938,500,209,0.0,1746,201,672,4144,1,500,177,0.0,1938,409,652,3956,2,1000,435,0.0,1764,500,229,0.0,1626,120,600,4297,1,500,206,0.0,1764,120,765,4132,1
2026-07-19T21:34:05.600083+00:00,192.168.1.10,5000,OK,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,728,ID,147583,2,785,797,1000,386,0.0,1938,500,209,0.0,1746,201,673,4144,1,500,177,0.0,1938,410,652,3956,2,1000,436,0.0,1764,500,230,0.0,1620,120,600,4298,1,500,206,0.0,1764,120,766,4132,1
2026-07-19T21:34:06.613944+00:00,192.168.1.10,5000,OK,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,796,ID,149993,2,797,790,1000,386,0.0,1938,500,209,0.0,1746,201,674,4144,1,500,177,0.0,1938,411,652,3956,2,1000,436,0.0,1764,500,230,0.0,1620,120,600,4299,1,500,206,0.0,1764,120,767,4132,1
2026-07-19T21:34:07.624533+00:00,192.168.1.10,5000,OK,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,786,PA,147936,2,736,714,1000,386,0.0,1938,500,209,0.0,1746,201,675,4144,1,500,177,0.0,1938,412,652,3956,2,1000,436,0.0,1764,500,230,0.0,1620,120,600,4300,1,500,206,0.0,1764,120,768,4132,1
2026-07-19T21:34:08.640596+00:00,192.168.1.10,5000,OK,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,706,PA,141608,2,611,578,1000,386,0.0,1938,500,209,0.0,1746,201,676,4144,1,500,177,0.0,1938,413,652,3956,2,1000,436,0.0,1764,500,230,0.0,1620,120,600,4301,1,500,206,0.0,1764,120,769,4132,1
2026-07-19T21:34:09.654463+00:00,192.168.1.10,5000,OK,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,586,WA,131541,2,460,432,1000,386,0.0,1938,500,209,0.0,1746,201,677,4144,1,500,177,0.0,1938,414,652,3956,2,1000,436,0.0,1764,500,230,0.0,1620,120,600,4302,1,500,206,0.0,1764,120,770,4132,1
2026-07-19T21:34:10.662404+00:00,192.168.1.10,5000,OK,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,434,WA,118689,1,328,301,1000,386,0.0,1938,500,209,0.0,1746,201,678,4144,1,500,177,0.0,1938,415,652,3956,2,1000,436,0.0,1764,500,230,0.0,1620,120,600,4303,1,500,206,0.0,1764,120,771,4132,1
2026-07-19T21:34:11.687206+00:00,192.168.1.10,5000,OK,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,306,ST,104084,1,229,214,1000,386,0.0,1938,500,209,0.0,1746,201,679,4144,1,500,177,0.0,1938,416,652,3956,2,1000,437,0.0,1764,500,231,0.0,1614,120,600,4304,1,500,206,0.0,1764,120,772,4132,1
2026-07-19T21:34:12.698174+00:00,192.168.1.10,5000,OK,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,222,ST,89195,1,195,208,1000,386,0.0,1938,500,209,0.0,1746,201,680,4144,1,500,177,0.0,1938,417,652,3956,2,1000,437,0.0,1764,500,231,0.0,1614,120,600,4305,1,500,206,0.0,1764,120,773,4132,1
2026-07-19T21:34:13.681404+00:00,192.168.1.10,5000,OK,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,ER,75246,1,245,260,1000,386,0.0,1938,500,209,0.0,1746,201,681,4144,1,500,177,0.0,1938,418,652,3956,2,1000,437,0.0,1764,500,231,0.0,1614,120,600,4306,1,500,206,0.0,1764,120,774,4132,1
2026-07-19T21:34:14.696545+00:00,192.168.1.10,5000,OK,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,262,ER,63544,0,344,374,1000,386,0.0,1938,500,209,0.0,1746,201,682,4144,1,500,177,0.0,1938,419,652,3956,2,1000,437,0.0,1764,500,231,0.0,1614,120,600,4307,1,500,206,0.0,1764,120,775,4132,1
2026-07-19T21:34:15.713837+00:00,192.168.1.10,5000,OK,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,379,RU,54999,0,493,525,1000,386,0.0,1938,500,209,0.0,1746,201,683,4144,1,500,177,0.0,1938,420,652,3956,2,1000,437,0.0,1764,500,231,0.0,1614,120,600,4308,1,500,206,0.0,1764,120,776,4132,1
2026-07-19T21:34:16.722783+00:00,192.168.1.10,5000,OK,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,522,RU,50564,0,635,661,1000,386,0.0,1938,500,209,0.0,1746,201,684,4144,1,500,177,0.0,1938,421,652,3956,2,1000,438,0.0,1764,500,232,0.0,1608,120,600,4309,1,500,206,0.0,1764,120,777,4132,1
2026-07-19T21:34:17.720789+00:00,192.168.1.10,5000,OK,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,660,ID,50547,0,752,767,1000,386,0.0,1938,500,209,0.0,1746,201,685,4144,1,500,177,0.0,1938,422,652,3956,2,1000,438,0.0,1764,500,232,0.0,1608,120,600,4310,1,500,206,0.0,1764,120,778,4132,1
2026-07-19T21:34:18.734189+00:00,192.168.1.10,5000,OK,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,762,ID,54902,0,793,803,1000,386,0.0,1938,500,209,0.0,1746,201,686,4144,1,500,177,0.0,1938,423,652,3956,2,1000,438,0.0,1764,500,232,0.0,1608,120,600,4311,1,500,206,0.0,1764,120,779,4132,1
2026-07-19T21:34:19.729191+00:00,192.168.1.10,5000,OK,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,798,PA,63278,0,772,760,1000,386,0.0,1938,500,209,0.0,1746,201,687,4144,1,500,177,0.0,1938,424,652,3956,2,1000,438,0.0,1764,500,232,0.0,1608,120,600,4312,1,500,206,0.0,1764,120,780,4132,1
2026-07-19T21:34:20.753911+00:00,192.168.1.10,5000,OK,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,761,PA,74952,1,681,662,1000,386,0.0,1938,500,209,0.0,1746,201,688,4144,1,500,177,0.0,1938,425,652,3956,2,1000,438,0.0,1764,500,232,0.0,1608,120,600,4313,1,500,206,0.0,1764,120,781,4132,1
2026-07-19T21:34:21.735938+00:00,192.168.1.10,5000,OK,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,655,WA,88888,1,549,518,1000,386,0.0,1938,500,209,0.0,1746,201,689,4144,1,500,177,0.0,1938,426,652,3956,2,1000,438,0.0,1764,500,232,0.0,1608,120,600,4314,1,500,206,0.0,1764,120,782,4132,1
2026-07-19T21:34:22.746525+00:00,192.168.1.10,5000,OK,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,521,WA,103834,1,396,376,1000,386,0.0,1938,500,209,0.0,1746,201,690,4144,1,500,177,0.0,1938,427,652,3956,2,1000,439,0.0,1764,500,233,0.0,1602,120,600,4315,1,500,206,0.0,1764,120,783,4132,1
2026-07-19T21:34:23.744564+00:00,192.168.1.10,5000,OK,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,369,ST,118370,1,282,258,1000,386,0.0,1938,500,209,0.0,1746,201,691,4144,1,500,177,0.0,1938,428,652,3956,2,1000,439,0.0,1764,500,233,0.0,1602,120,600,4316,1,500,206,0.0,1764,120,784,4132,1
